"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SN32","SN33","SN52","SN53","SNOW","SNWD","SX32","SX33","SX52","SX53","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV20"
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-24","   20","   10","12.53"," 1552"," 1405","0.00",,"56","57","56","60","0.0","0.0","60","60","61","63",,"60","37","  512","  280",,,"  270",,"17.0",,,"28.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-25","   10","   10","7.83"," 1250"," 1246","0.00",,"53","55","56","58","0.0","0.0","58","58","60","60",,"50","28","  581","  310",,,"  315",,"15.0",,,"18.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-26","   10","   10","5.82"," 0950"," 1445","0.00",,"51","52","50","54","0.0","0.0","54","55","53","58",,"44","24","  601","   30",,,"  360",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-27","   30","   60","2.68"," 1050"," 1400","0.00",,"49","51","48","53","0.0","0.0","51","52","51","55",,"50","20","  537","  140",,,"  315",,"8.1",,,"12.8","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-28","   40","   70","4.70"," 1954"," 1338","0.00",,"49","51","48","52","0.0","0.0","52","51","51","53",,"64","27","  476","  180",,,"  225",,"8.9",,,"15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-29","   60","   80","6.26"," 1350"," 1433","0.00",,"51","53","51","53","0.0","0.0","54","53","54","54",,"72","39","  291","  200",,,"  225",,"12.1",,,"18.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-11-30","   70","   70","8.72"," 1350"," 1156","0.00",,"53","55","53","55","0.0","0.0","57","55","57","58",,"76","51","  279","  190",,,"  225",,"14.1",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-01","  100","  100","9.84"," 1350"," 1454","0.00",,"57","57","56","57","0.0","0.0","60","57","60","60",,"76","64","    2","  210",,,"  225",,"14.1",,,"19.5","    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-02","   90","  100","10.29"," 1150"," 2228","0.02",,"59","59","59","60","0.0","0.0","62","60","62","61",,"77","69","    1","  210",,,"  180",,"14.1",,,"20.8",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-03","   90","  100","14.76"," 1358"," 1352","0.58",,"61","60","62","59","0.0","0.0","63","61","63","63",,"77","52","    0","  290",,,"  270",,"29.1",,,"40.3","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-04","   10","   10","13.87"," 1252"," 1327","0.00",,"53","55","53","57","0.0","0.0","62","61","62","63",,"53","28","  405","  310",,,"  315",,"23.0",,,"36.7",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-05","   40","   50","6.93"," 0152"," 1032","0.00",,"51","52","50","54","0.0","0.0","54","55","53","57",,"43","24","  436","  320",,,"  315",,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-06","   50","   70","6.93"," 1454"," 1415","0.00",,"50","51","49","52","0.0","0.0","51","52","51","54",,"59","28","  419","  250",,,"  270",,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-07","   10","    0","7.16"," 1353"," 1323","0.00",,"50","51","49","53","0.0","0.0","52","51","52","54",,"64","32","  535","  240",,,"  225",,"17.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-08","   40","   30","6.26"," 2150"," 1523","0.00",,"50","52","50","53","0.0","0.0","53","52","53","55",,"73","39","  448","  210",,,"  225",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-09","   90","   90","9.84"," 2304"," 2303","0.07",,"53","53","54","55","0.0","0.0","56","55","56","58",,"73","51","  214","  320",,,"  315",,"21.0",,,"27.5","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-10","   30","   50","6.93"," 2350"," 0914","0.01",,"54","55","54","56","0.0","0.0","57","56","57","59",,"60","40","  292","  330",,,"   45",,"14.1",,,"16.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-11","   50","   60","2.91"," 1052"," 0004","0.00",,"52","53","51","55","0.0","0.0","54","55","54","57",,"61","31","  383","  250",,,"  135",,"6.0",,,"9.2",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-12","   80","   90","3.80"," 2350"," 1616","0.00",,"52","52","51","54","0.0","0.0","54","53","53","56",,"62","35","   25","  180",,,"  135",,"8.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-13","   90","   90","8.72"," 1351"," 1419","0.00",,"53","53","53","55","0.0","0.0","56","55","56","57",,"73","53","    8","  230",,,"  225",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-14","   90","  100","14.09"," 1651"," 2223","0.00",,"55","54","55","56","0.0","0.0","57","55","56","57",,"68","46","    1","  280",,,"  315",,"23.0",,,"34.4","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-15","   10","    0","8.28"," 1250"," 0001","0.00",,"50","52","50","54","0.0","0.0","56","55","56","59",,"49","30","  585","  290",,,"  315",,"15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-16","    0","    0","8.72"," 1051"," 1044","0.00",,"48","49","47","51","0.0","0.0","51","52","50","55",,"43","28","  585","  330",,,"  315",,"17.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-17","    0","    0","10.74"," 1250"," 1335","0.00",,"47","48","46","51","0.0","0.0","49","50","48","52",,"58","29","  584","  230",,,"  225",,"21.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-18","    0","   10","10.07"," 1850",,"0.00",,"47","48","46","49","0.0","0.0","49","48","48","52",,"51","30","  584","  340",,,,,"17.9",,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-19","    0","    0","10.96"," 1054"," 1156","0.00",,"44","46","44","47","0.0","0.0","48","49","48","51",,"38","23","  584","   10",,,"  360",,"21.9",,,"27.5",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-20","   50","   50","5.59"," 1452"," 1448","0.00",,"43","45","42","46","0.0","0.0","45","46","44","49",,"47","14","  429","  260",,,"  270",,"8.9",,,"11.4",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-21","   60","   80","10.74"," 0551"," 1204","0.00",,"44","45","44","46","0.0","0.0","46","46","45","48",,"56","35","   53","  220",,,"  225",,"17.0",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-22","   10","    0","4.92"," 0952"," 1524","0.00",,"44","46","43","47","0.0","0.0","48","46","47","48",,"60","27","  558","   20",,,"  180",,"8.1",,,"10.3",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-23","  100","  100","8.95"," 1250"," 1349","0.07",,"46","47","46","46","0.0","0.0","50","49","50","51",,"68","42","    0","  240",,,"  225",,"17.0",,,"25.3","    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-24","   60","   70","8.50"," 0153"," 0139","0.43",,"49","49","49","50","0.0","0.0","52","50","51","52",,"58","35","  100","  360",,,"  315",,"17.9",,,"27.5","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-25","   30","   40","4.25"," 1250"," 1048","0.00",,"47","48","46","49","0.0","0.0","50","50","49","53",,"52","26","  314","  340",,,"  360",,"10.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-26","   60","   60","5.59"," 1050"," 1127","0.00",,"46","47","46","49","0.0","0.0","48","47","47","51",,"50","24","  299","   70",,,"   45",,"12.1",,,"15.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-27","   90","  100","8.95"," 1553"," 1304","0.30",,"46","47","46","49","0.0","0.0","47","48","47","50",,"50","39","    0","   40",,,"   45",,"13.0",,,"18.3","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-28","  100","  100","8.72"," 0650"," 2143","0.97",,"46","45","46","47","0.0","0.0","47","47","47","50",,"42","37","    0","   20",,,"  360",,"12.1",,,"23.0","    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-29","   70","   90","8.28"," 1525"," 1607","0.20",,"45","44","45","48","0.0","0.0","46","45","46","49",,"51","40","   25","  260",,,"  270",,"14.1",,,"19.5","    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-30","   30","   20","9.40"," 1153"," 1026","0.00",,"45","45","45","47","0.0","0.0","47","46","46","49",,"56","35","  460","  350",,,"  315",,"17.0",,,"20.8","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1991-12-31","   60","   30","10.29"," 1251"," 0635","0.00",,"45","45","45","47","0.0","0.0","46","46","46","50",,"46","34","  437","   20",,,"   45",,"15.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1992-01-01","   90","   80","10.07"," 1650"," 2145","0.00",,"45","45","45","47","0.0","0.0","46","46","46","48",,"52","35","  103","   20",,,"  360",,"12.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1992-01-02","   90","  100","7.61"," 2351"," 2057","0.00",,"45","46","45","47","0.0","0.0","47","47","47","49",,"55","35","    0","   60",,,"   45",,"10.1",,,"17.2","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1992-01-03","  100","  100","11.18"," 1654"," 1648","1.74",,"46","47","47","51","0.0","0.0","51","50","51","52",,"57","51","    0","   90",,,"   90",,"17.0",,,"25.3","    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1992-01-04","  100","  100","8.50"," 2252"," 0645","1.02",,"50","47","50","52","0.0","0.0","51","50","52","52",,"55","50","    0","  330",,,"  360",,"15.0",,,"21.9","    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1992-01-05","  100","  100","8.50"," 1250"," 0103","0.03",,"50","50","50","52","0.0","0.0","51","50",,"52",,"57","42","    1","  350",,,"  315",,"16.1",,,"30.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00013722","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","1992-01-06","   80","  100","4.70"," 1050"," 2238","0.00",,"48","49",,"51","0.0","0.0","51","50",,"53",,"51","36","   13","   70",,,"  360",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,,
